0.21970316393728548,0.8017377390698072,0.0
0.32678415956072265,0.6816161738107126,0.0
0.10566718160908961,0.7817721387169034,0.0
0.34302388195752276,0.7675170159300427,0.0
0.28095294317480013,0.7418951130154186,0.0
0.3316670665603419,0.7533788716889346,0.0
0.35574049039219513,0.7210026064546404,0.0
0.2309931772905524,0.5808030501726588,0.0
0.464262276041501,0.657561065447752,0.0
0.3804715023954982,0.7127597124271383,0.0
0.6545146880754052,0.5584121124650478,1.0
0.511023829261729,0.5373464560381592,1.0
0.4556885830186186,0.45367604574910536,1.0
0.41986872107483975,0.49418350800242855,1.0
0.4916109089405269,0.587827058839197,1.0
0.6095895457521887,0.4109344270174732,1.0
0.5641532511583254,0.6064699853610105,1.0
0.38821282330040324,0.4313827865285241,1.0
0.4154079330243797,0.5668726316604492,1.0
0.4625475514970689,0.6328941043533322,1.0
